0.45156185436243346,0.7412114738877417,0.9556752467568876
0.7414705861689933,0.44637270603438484,0.5596262049002949
0.7265578784208097,0.00506918114611854,0.943621097319771
0.7008563378023188,0.6581148287585548,0.9402198577231564
0.5022818385760358,0.20458532309456,0.3091701894000558
0.023116597246263804,0.6608849355495325,0.8316321596161823
0.04748565793291337,0.004173621140347805,0.10784313684899849
0.418416177499232,0.3580226290050843,0.5366434442869187
0.9512841605726247,0.1187233195708568,0.9969088562531128
0.349247760396032,0.8220178055080827,0.5349906788012534
0.46090114670838433,0.060701953365539296,0.5050497110132673
0.17859997315464404,0.35529203980673174,0.6340010177929329
0.9666110038715643,0.06165769118555675,0.5584907969812022
0.557571675735038,0.47579422893193335,0.049062354369512895
0.2607270782056037,0.5026356561022882,0.5231043523389506
0.7568690216951953,0.48146003303865825,0.38592349920163727
0.2739634621651126,0.48890567045791844,0.5896817966518512
0.3557263599842311,0.8735388121455383,0.382554045218934
0.30785573447868186,0.009556428845627685,0.5509685689211584
0.11831897981802686,0.4778614756988864,0.794840245563388
0.5525849213925437,0.5002991904216162,0.4975966970432256
0.5362176698150836,0.9066622734169569,0.5293855002143036
0.9044951295279068,0.9710415448780735,0.7710344353362096
0.4063510007786396,0.6935256810238337,0.26857627474830414
0.8702806539781911,0.714291786844968,0.793566012078194
0.29347897762398245,0.2503005471969104,0.7799317525440601
0.9601658052849302,0.6726341394700057,0.7284679925735633
0.020285149959843762,0.6612059439421804,0.8843182745024568
0.44591497559870186,0.3859525981700672,0.5001392172908525
0.3048795249260231,0.12760369742414712,0.06787401000217119
0.4713780916363225,0.8459790928071013,0.9438547738654977
0.9176319497686608,0.2526958460496227,0.32932591658262667
0.975174458898932,0.5944665254423002,0.6365774446026392
0.9726976361229817,0.28052143226103265,0.5224794518068149
0.8175968965365144,0.8815146182344474,0.027918361063226205
0.8725983418005455,0.7348617726754586,0.15406140102312182
0.38581938843377406,0.8801640762255181,0.6698862615063325
0.316715024799208,0.615923559049588,0.4420565546736944
0.4453777221283888,0.21432188919409445,0.12991216720291676
0.2298021537110665,0.08813273314040104,0.49064277390107547
0.2742884875681749,0.42153050632582023,0.913919586681553
0.6475078562142448,0.96974954499215,0.36818083580750727
0.3732402471215631,0.9506773688694304,0.3315577370329883
0.9749298272509773,0.03297167913825272,0.7386693230707114
0.08986209762775654,0.14147822857805803,0.7496528069154454
0.218927417119137,0.5261777788495595,0.26687057864209984
0.4423549021309129,0.9888233921462342,0.03791025358319711
0.8848015279251644,0.8387911951200501,0.859718356213644
0.7252361568636633,0.8517639574621905,0.45341520442062055
0.963999472037478,0.9288922981102212,0.42923394944986204
0.2600882794168464,0.8848625891489881,0.001532772164212104
0.08153074521164538,0.6715875919283739,0.20067680662871346
0.5257636957471975,0.26738174446838536,0.5716635853951477
0.06914117349201976,0.5410836967030775,0.34145597694628427
0.13095645666583589,0.6535007019741571,0.29423641639540055
0.5858821617120432,0.9326984801624103,0.26628694864936064
0.38959957299963843,0.3481644225958864,0.7229717784093392
0.15405062167073047,0.36533398702407305,0.6354098081158762
0.921002413422275,0.930448341915153,0.06861123679548398
0.5120078252583341,0.1207624181974285,0.4147812916136894
0.5237487978522594,0.9354801565751779,0.08902115140901057
0.6737557405173583,0.6981736758486262,0.9343897409590782
0.36561135489851593,0.7681129933905064,0.4932120703079228
0.7413106110632706,0.5957994954014317,0.5026134678664532
0.845053831545042,0.7809301171882406,0.9013946679811783
0.7787758339166988,0.2958345348227954,0.07903273321420812
0.7108035827115744,0.2604726170565198,0.09908553307040824
0.916427599767245,0.9957817507400766,0.6382832248141921
0.0719715219510243,0.7611967124590219,0.17389476473852605
0.3502624076321119,0.7607138513163081,0.8732864504817681
0.16105338681486336,0.5227511399170134,0.692160211894515
0.07860006829275301,0.9941538812586762,0.3804504421565864
0.9824885717528747,0.3959862414617571,0.5951114949448671
0.1529986275642018,0.377853478782887,0.39577473098267335
0.08195843169116557,0.7395879267470056,0.18880002007118823
0.3001043780407102,0.2611704021569343,0.7027098546723144
0.945336635420849,0.976917858453294,0.9304336027861516
0.7443794640805625,0.012979632655290896,0.13964257522440038
0.297824717720787,0.9244413432376742,0.3665098525458994
0.27446579401686055,0.38719420319143116,0.582793991292572
0.40108100102713184,0.6921684537309073,0.06583783617901984
0.036834845912962044,0.41457436084732024,0.3189988894459529
0.26918829708747827,0.012290856372358161,0.20994895236908884
0.1275551952107793,0.4176953975933909,0.704421787373
0.31335542514305303,0.8392306098451254,0.34858640435526
0.15285998664856137,0.3378491187287729,0.8730010670382023
0.010974472695027049,0.24253535366969292,0.5350219023691742
0.8821033961359326,0.44573326213863074,0.07383825319712023
0.6734943939964046,0.3757281298227547,0.09189955462241473
0.15566465327533296,0.02264574941855091,0.45655320761079554
0.8930795581976075,0.918738802183057,0.7546061819715375
0.13607618866634053,0.4269045373517192,0.6597596151567098
0.6769818476611087,0.9875253824856168,0.06301089470972088
0.7942452002532071,0.5970340061525659,0.10473030680619821
0.749717329250316,0.9841986860325602,0.9161038532749797
0.4398636957450326,0.8132424418955899,0.08377803525896022
0.4567248028864559,0.9420372806741761,0.15218689917850547
0.5674603066096672,0.2854044843577267,0.7992267501917101
0.5519082835070672,0.363271433911054,0.9735175292474575
0.6425072832230109,0.7604487612180597,0.1020089311441491
